"Notes"	"County"	"County Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate
	"Windham County, CT"	"09015"	"< 1 year"	"1"	Suppressed	1134	Suppressed
	"Kent County, DE"	"10001"	"< 1 year"	"1"	13	2239	580.6 (Unreliable)
	"New Castle County, DE"	"10003"	"< 1 year"	"1"	49	6440	760.9
	"Sussex County, DE"	"10005"	"< 1 year"	"1"	12	2247	534.0 (Unreliable)
	"District of Columbia, DC"	"11001"	"< 1 year"	"1"	69	8964	769.7
	"Alachua County, FL"	"12001"	"< 1 year"	"1"	28	2891	968.5
	"Baker County, FL"	"12003"	"< 1 year"	"1"	Suppressed	388	Suppressed
	"Bay County, FL"	"12005"	"< 1 year"	"1"	25	2238	1117.1
	"Bradford County, FL"	"12007"	"< 1 year"	"1"	Suppressed	294	Suppressed
	"Brevard County, FL"	"12009"	"< 1 year"	"1"	29	5235	554.0
	"Broward County, FL"	"12011"	"< 1 year"	"1"	111	22376	496.1
	"Calhoun County, FL"	"12013"	"< 1 year"	"1"	Suppressed	151	Suppressed
	"Charlotte County, FL"	"12015"	"< 1 year"	"1"	Suppressed	1042	Suppressed
	"Citrus County, FL"	"12017"	"< 1 year"	"1"	Suppressed	1064	Suppressed
	"Clay County, FL"	"12019"	"< 1 year"	"1"	13	2092	621.4 (Unreliable)
	"Collier County, FL"	"12021"	"< 1 year"	"1"	15	3312	452.9 (Unreliable)
	"Columbia County, FL"	"12023"	"< 1 year"	"1"	Suppressed	829	Suppressed
	"DeSoto County, FL"	"12027"	"< 1 year"	"1"	Suppressed	375	Suppressed
	"Dixie County, FL"	"12029"	"< 1 year"	"1"	Suppressed	170	Suppressed
	"Duval County, FL"	"12031"	"< 1 year"	"1"	110	12615	872.0
	"Escambia County, FL"	"12033"	"< 1 year"	"1"	30	3828	783.7
	"Flagler County, FL"	"12035"	"< 1 year"	"1"	Suppressed	819	Suppressed
	"Franklin County, FL"	"12037"	"< 1 year"	"1"	Suppressed	103	Suppressed
	"Gadsden County, FL"	"12039"	"< 1 year"	"1"	Suppressed	526	Suppressed
	"Gilchrist County, FL"	"12041"	"< 1 year"	"1"	Suppressed	168	Suppressed
	"Glades County, FL"	"12043"	"< 1 year"	"1"	Suppressed	60	Suppressed
	"Gulf County, FL"	"12045"	"< 1 year"	"1"	Suppressed	130	Suppressed
	"Hamilton County, FL"	"12047"	"< 1 year"	"1"	Suppressed	157	Suppressed
	"Hardee County, FL"	"12049"	"< 1 year"	"1"	Suppressed	390	Suppressed
	"Hendry County, FL"	"12051"	"< 1 year"	"1"	Suppressed	549	Suppressed
	"Hernando County, FL"	"12053"	"< 1 year"	"1"	13	1498	867.8 (Unreliable)
	"Highlands County, FL"	"12055"	"< 1 year"	"1"	Suppressed	904	Suppressed
	"Hillsborough County, FL"	"12057"	"< 1 year"	"1"	119	16942	702.4
	"Holmes County, FL"	"12059"	"< 1 year"	"1"	Suppressed	182	Suppressed
	"Indian River County, FL"	"12061"	"< 1 year"	"1"	Suppressed	1276	Suppressed
	"Jackson County, FL"	"12063"	"< 1 year"	"1"	Suppressed	485	Suppressed
	"Jefferson County, FL"	"12065"	"< 1 year"	"1"	Suppressed	126	Suppressed
	"Lafayette County, FL"	"12067"	"< 1 year"	"1"	Suppressed	79	Suppressed
	"Lake County, FL"	"12069"	"< 1 year"	"1"	28	3142	891.2
	"Lee County, FL"	"12071"	"< 1 year"	"1"	34	6424	529.3
	"Leon County, FL"	"12073"	"< 1 year"	"1"	22	3049	721.5
	"Levy County, FL"	"12075"	"< 1 year"	"1"	Suppressed	401	Suppressed
	"Liberty County, FL"	"12077"	"< 1 year"	"1"	Suppressed	88	Suppressed
	"Madison County, FL"	"12079"	"< 1 year"	"1"	Suppressed	192	Suppressed
	"Manatee County, FL"	"12081"	"< 1 year"	"1"	20	3501	571.3
	"Marion County, FL"	"12083"	"< 1 year"	"1"	34	3366	1010.1
	"Martin County, FL"	"12085"	"< 1 year"	"1"	Suppressed	1199	Suppressed
	"Miami-Dade County, FL"	"12086"	"< 1 year"	"1"	145	32181	450.6
	"Monroe County, FL"	"12087"	"< 1 year"	"1"	Suppressed	776	Suppressed
	"Nassau County, FL"	"12089"	"< 1 year"	"1"	Suppressed	735	Suppressed
	"Okaloosa County, FL"	"12091"	"< 1 year"	"1"	15	2771	541.3 (Unreliable)
	"Okeechobee County, FL"	"12093"	"< 1 year"	"1"	Suppressed	560	Suppressed
	"Orange County, FL"	"12095"	"< 1 year"	"1"	84	16169	519.5
	"Osceola County, FL"	"12097"	"< 1 year"	"1"	20	4089	489.1
	"Palm Beach County, FL"	"12099"	"< 1 year"	"1"	69	14500	475.9
	"Pasco County, FL"	"12101"	"< 1 year"	"1"	31	4859	638.0
	"Pinellas County, FL"	"12103"	"< 1 year"	"1"	60	8739	686.6
	"Polk County, FL"	"12105"	"< 1 year"	"1"	52	7467	696.4
	"Putnam County, FL"	"12107"	"< 1 year"	"1"	10	818	1222.5 (Unreliable)
	"St. Johns County, FL"	"12109"	"< 1 year"	"1"	14	2038	686.9 (Unreliable)
	"St. Lucie County, FL"	"12111"	"< 1 year"	"1"	18	3003	599.4 (Unreliable)
	"Santa Rosa County, FL"	"12113"	"< 1 year"	"1"	Suppressed	1827	Suppressed
	"Sarasota County, FL"	"12115"	"< 1 year"	"1"	15	2931	511.8 (Unreliable)
	"Seminole County, FL"	"12117"	"< 1 year"	"1"	22	4478	491.3
	"Sumter County, FL"	"12119"	"< 1 year"	"1"	Suppressed	459	Suppressed
	"Suwannee County, FL"	"12121"	"< 1 year"	"1"	Suppressed	458	Suppressed
	"Taylor County, FL"	"12123"	"< 1 year"	"1"	Suppressed	239	Suppressed
	"Union County, FL"	"12125"	"< 1 year"	"1"	Suppressed	184	Suppressed
	"Volusia County, FL"	"12127"	"< 1 year"	"1"	21	4801	437.4
	"Wakulla County, FL"	"12129"	"< 1 year"	"1"	Suppressed	327	Suppressed
	"Walton County, FL"	"12131"	"< 1 year"	"1"	Suppressed	765	Suppressed
	"Washington County, FL"	"12133"	"< 1 year"	"1"	Suppressed	221	Suppressed
	"Appling County, GA"	"13001"	"< 1 year"	"1"	Suppressed	252	Suppressed
	"Atkinson County, GA"	"13003"	"< 1 year"	"1"	Suppressed	139	Suppressed
	"Bacon County, GA"	"13005"	"< 1 year"	"1"	Suppressed	130	Suppressed
	"Baker County, GA"	"13007"	"< 1 year"	"1"	Suppressed	25	Suppressed
	"Baldwin County, GA"	"13009"	"< 1 year"	"1"	Suppressed	449	Suppressed
	"Banks County, GA"	"13011"	"< 1 year"	"1"	Suppressed	210	Suppressed
	"Barrow County, GA"	"13013"	"< 1 year"	"1"	Suppressed	983	Suppressed
	"Bartow County, GA"	"13015"	"< 1 year"	"1"	Suppressed	1305	Suppressed
	"Ben Hill County, GA"	"13017"	"< 1 year"	"1"	Suppressed	224	Suppressed
	"Berrien County, GA"	"13019"	"< 1 year"	"1"	Suppressed	237	Suppressed
	"Bibb County, GA"	"13021"	"< 1 year"	"1"	33	2184	1511.0
	"Bleckley County, GA"	"13023"	"< 1 year"	"1"	Suppressed	131	Suppressed
	"Brantley County, GA"	"13025"	"< 1 year"	"1"	Suppressed	198	Suppressed
	"Brooks County, GA"	"13027"	"< 1 year"	"1"	Suppressed	211	Suppressed
	"Bryan County, GA"	"13029"	"< 1 year"	"1"	Suppressed	482	Suppressed
	"Bulloch County, GA"	"13031"	"< 1 year"	"1"	Suppressed	829	Suppressed
	"Burke County, GA"	"13033"	"< 1 year"	"1"	Suppressed	318	Suppressed
	"Butts County, GA"	"13035"	"< 1 year"	"1"	Suppressed	274	Suppressed
	"Calhoun County, GA"	"13037"	"< 1 year"	"1"	Suppressed	44	Suppressed
	"Camden County, GA"	"13039"	"< 1 year"	"1"	Suppressed	788	Suppressed
	"Candler County, GA"	"13043"	"< 1 year"	"1"	Suppressed	147	Suppressed
	"Carroll County, GA"	"13045"	"< 1 year"	"1"	14	1428	980.4 (Unreliable)
	"Catoosa County, GA"	"13047"	"< 1 year"	"1"	Suppressed	743	Suppressed
	"Charlton County, GA"	"13049"	"< 1 year"	"1"	Suppressed	106	Suppressed
	"Chatham County, GA"	"13051"	"< 1 year"	"1"	30	3899	769.4
	"Chattahoochee County, GA"	"13053"	"< 1 year"	"1"	Suppressed	209	Suppressed
	"Chattooga County, GA"	"13055"	"< 1 year"	"1"	Suppressed	292	Suppressed
	"Cherokee County, GA"	"13057"	"< 1 year"	"1"	11	2847	386.4 (Unreliable)
	"Clarke County, GA"	"13059"	"< 1 year"	"1"	15	1377	1089.3 (Unreliable)
	"Clay County, GA"	"13061"	"< 1 year"	"1"	Suppressed	28	Suppressed
	"Clayton County, GA"	"13063"	"< 1 year"	"1"	31	4067	762.2
	"Clinch County, GA"	"13065"	"< 1 year"	"1"	Suppressed	104	Suppressed
	"Cobb County, GA"	"13067"	"< 1 year"	"1"	55	9346	588.5
	"Coffee County, GA"	"13069"	"< 1 year"	"1"	Suppressed	634	Suppressed
	"Colquitt County, GA"	"13071"	"< 1 year"	"1"	Suppressed	611	Suppressed
	"Columbia County, GA"	"13073"	"< 1 year"	"1"	15	1715	874.6 (Unreliable)
	"Cook County, GA"	"13075"	"< 1 year"	"1"	Suppressed	233	Suppressed
	"Coweta County, GA"	"13077"	"< 1 year"	"1"	10	1687	592.8 (Unreliable)
	"Crawford County, GA"	"13079"	"< 1 year"	"1"	Suppressed	126	Suppressed
	"Crisp County, GA"	"13081"	"< 1 year"	"1"	Suppressed	269	Suppressed
	"Dade County, GA"	"13083"	"< 1 year"	"1"	Suppressed	169	Suppressed
	"Dawson County, GA"	"13085"	"< 1 year"	"1"	Suppressed	246	Suppressed
	"Decatur County, GA"	"13087"	"< 1 year"	"1"	Suppressed	362	Suppressed
	"DeKalb County, GA"	"13089"	"< 1 year"	"1"	89	11113	800.9
	"Dodge County, GA"	"13091"	"< 1 year"	"1"	Suppressed	213	Suppressed
	"Dooly County, GA"	"13093"	"< 1 year"	"1"	Suppressed	106	Suppressed
	"Dougherty County, GA"	"13095"	"< 1 year"	"1"	17	1266	1342.8 (Unreliable)
	"Douglas County, GA"	"13097"	"< 1 year"	"1"	Suppressed	1710	Suppressed
	"Early County, GA"	"13099"	"< 1 year"	"1"	Suppressed	119	Suppressed
	"Echols County, GA"	"13101"	"< 1 year"	"1"	Suppressed	75	Suppressed
	"Effingham County, GA"	"13103"	"< 1 year"	"1"	Suppressed	769	Suppressed
	"Elbert County, GA"	"13105"	"< 1 year"	"1"	Suppressed	220	Suppressed
	"Emanuel County, GA"	"13107"	"< 1 year"	"1"	Suppressed	332	Suppressed
	"Evans County, GA"	"13109"	"< 1 year"	"1"	Suppressed	160	Suppressed
	"Fannin County, GA"	"13111"	"< 1 year"	"1"	Suppressed	199	Suppressed
	"Fayette County, GA"	"13113"	"< 1 year"	"1"	Suppressed	838	Suppressed
	"Floyd County, GA"	"13115"	"< 1 year"	"1"	Suppressed	1128	Suppressed
	"Forsyth County, GA"	"13117"	"< 1 year"	"1"	Suppressed	2310	Suppressed
	"Franklin County, GA"	"13119"	"< 1 year"	"1"	Suppressed	242	Suppressed
	"Fulton County, GA"	"13121"	"< 1 year"	"1"	120	12629	950.2
	"Gilmer County, GA"	"13123"	"< 1 year"	"1"	Suppressed	285	Suppressed
	"Glascock County, GA"	"13125"	"< 1 year"	"1"	Suppressed	35	Suppressed
	"Glynn County, GA"	"13127"	"< 1 year"	"1"	Suppressed	984	Suppressed
	"Gordon County, GA"	"13129"	"< 1 year"	"1"	Suppressed	657	Suppressed
	"Grady County, GA"	"13131"	"< 1 year"	"1"	Suppressed	350	Suppressed
	"Greene County, GA"	"13133"	"< 1 year"	"1"	Suppressed	171	Suppressed
	"Gwinnett County, GA"	"13135"	"< 1 year"	"1"	72	11608	620.3
	"Habersham County, GA"	"13137"	"< 1 year"	"1"	Suppressed	475	Suppressed
	"Hall County, GA"	"13139"	"< 1 year"	"1"	16	2429	658.7 (Unreliable)
	"Hancock County, GA"	"13141"	"< 1 year"	"1"	Suppressed	62	Suppressed
	"Haralson County, GA"	"13143"	"< 1 year"	"1"	Suppressed	328	Suppressed
	"Harris County, GA"	"13145"	"< 1 year"	"1"	Suppressed	281	Suppressed
	"Hart County, GA"	"13147"	"< 1 year"	"1"	Suppressed	290	Suppressed
	"Heard County, GA"	"13149"	"< 1 year"	"1"	Suppressed	139	Suppressed
	"Henry County, GA"	"13151"	"< 1 year"	"1"	15	2445	613.5 (Unreliable)
	"Houston County, GA"	"13153"	"< 1 year"	"1"	10	1977	505.8 (Unreliable)
	"Irwin County, GA"	"13155"	"< 1 year"	"1"	Suppressed	90	Suppressed
	"Jackson County, GA"	"13157"	"< 1 year"	"1"	Suppressed	779	Suppressed
	"Jasper County, GA"	"13159"	"< 1 year"	"1"	Suppressed	173	Suppressed
	"Jeff Davis County, GA"	"13161"	"< 1 year"	"1"	Suppressed	214	Suppressed
	"Jefferson County, GA"	"13163"	"< 1 year"	"1"	Suppressed	178	Suppressed
	"Jenkins County, GA"	"13165"	"< 1 year"	"1"	Suppressed	99	Suppressed
	"Johnson County, GA"	"13167"	"< 1 year"	"1"	Suppressed	60	Suppressed
	"Jones County, GA"	"13169"	"< 1 year"	"1"	Suppressed	286	Suppressed
	"Lamar County, GA"	"13171"	"< 1 year"	"1"	Suppressed	186	Suppressed
	"Lanier County, GA"	"13173"	"< 1 year"	"1"	Suppressed	141	Suppressed
	"Laurens County, GA"	"13175"	"< 1 year"	"1"	Suppressed	615	Suppressed
	"Lee County, GA"	"13177"	"< 1 year"	"1"	Suppressed	356	Suppressed
	"Liberty County, GA"	"13179"	"< 1 year"	"1"	Suppressed	1331	Suppressed
	"Lincoln County, GA"	"13181"	"< 1 year"	"1"	Suppressed	66	Suppressed
	"Long County, GA"	"13183"	"< 1 year"	"1"	Suppressed	262	Suppressed
	"Lowndes County, GA"	"13185"	"< 1 year"	"1"	13	1609	808.0 (Unreliable)
	"Lumpkin County, GA"	"13187"	"< 1 year"	"1"	Suppressed	322	Suppressed
	"McDuffie County, GA"	"13189"	"< 1 year"	"1"	Suppressed	305	Suppressed
	"McIntosh County, GA"	"13191"	"< 1 year"	"1"	Suppressed	124	Suppressed
	"Macon County, GA"	"13193"	"< 1 year"	"1"	Suppressed	118	Suppressed
	"Madison County, GA"	"13195"	"< 1 year"	"1"	Suppressed	341	Suppressed
	"Marion County, GA"	"13197"	"< 1 year"	"1"	Suppressed	94	Suppressed
	"Meriwether County, GA"	"13199"	"< 1 year"	"1"	Suppressed	256	Suppressed
	"Miller County, GA"	"13201"	"< 1 year"	"1"	Suppressed	68	Suppressed
	"Mitchell County, GA"	"13205"	"< 1 year"	"1"	Suppressed	245	Suppressed
	"Monroe County, GA"	"13207"	"< 1 year"	"1"	Suppressed	275	Suppressed
	"Montgomery County, GA"	"13209"	"< 1 year"	"1"	Suppressed	94	Suppressed
	"Morgan County, GA"	"13211"	"< 1 year"	"1"	Suppressed	208	Suppressed
	"Murray County, GA"	"13213"	"< 1 year"	"1"	Suppressed	516	Suppressed
	"Muscogee County, GA"	"13215"	"< 1 year"	"1"	33	3064	1077.0
	"Newton County, GA"	"13217"	"< 1 year"	"1"	Suppressed	1339	Suppressed
	"Oconee County, GA"	"13219"	"< 1 year"	"1"	Suppressed	315	Suppressed
	"Oglethorpe County, GA"	"13221"	"< 1 year"	"1"	Suppressed	171	Suppressed
	"Paulding County, GA"	"13223"	"< 1 year"	"1"	14	1848	757.6 (Unreliable)
	"Peach County, GA"	"13225"	"< 1 year"	"1"	Suppressed	297	Suppressed
	"Pickens County, GA"	"13227"	"< 1 year"	"1"	Suppressed	292	Suppressed
	"Pierce County, GA"	"13229"	"< 1 year"	"1"	Suppressed	213	Suppressed
	"Pike County, GA"	"13231"	"< 1 year"	"1"	Suppressed	144	Suppressed
	"Polk County, GA"	"13233"	"< 1 year"	"1"	Suppressed	555	Suppressed
	"Pulaski County, GA"	"13235"	"< 1 year"	"1"	Suppressed	79	Suppressed
	"Putnam County, GA"	"13237"	"< 1 year"	"1"	Suppressed	230	Suppressed
	"Quitman County, GA"	"13239"	"< 1 year"	"1"	Suppressed	18	Suppressed
	"Rabun County, GA"	"13241"	"< 1 year"	"1"	Suppressed	145	Suppressed
	"Randolph County, GA"	"13243"	"< 1 year"	"1"	Suppressed	80	Suppressed
	"Richmond County, GA"	"13245"	"< 1 year"	"1"	31	2919	1062.0
	"Rockdale County, GA"	"13247"	"< 1 year"	"1"	19	981	1936.8 (Unreliable)
	"Schley County, GA"	"13249"	"< 1 year"	"1"	Suppressed	49	Suppressed
	"Screven County, GA"	"13251"	"< 1 year"	"1"	Suppressed	181	Suppressed
	"Seminole County, GA"	"13253"	"< 1 year"	"1"	Suppressed	108	Suppressed
	"Spalding County, GA"	"13255"	"< 1 year"	"1"	Suppressed	836	Suppressed
	"Stephens County, GA"	"13257"	"< 1 year"	"1"	Suppressed	302	Suppressed
	"Stewart County, GA"	"13259"	"< 1 year"	"1"	Suppressed	46	Suppressed
	"Sumter County, GA"	"13261"	"< 1 year"	"1"	Suppressed	373	Suppressed
	"Talbot County, GA"	"13263"	"< 1 year"	"1"	Suppressed	62	Suppressed
	"Taliaferro County, GA"	"13265"	"< 1 year"	"1"	Suppressed	16	Suppressed
	"Tattnall County, GA"	"13267"	"< 1 year"	"1"	Suppressed	252	Suppressed
	"Taylor County, GA"	"13269"	"< 1 year"	"1"	Suppressed	90	Suppressed
	"Telfair County, GA"	"13271"	"< 1 year"	"1"	Suppressed	127	Suppressed
	"Terrell County, GA"	"13273"	"< 1 year"	"1"	Suppressed	119	Suppressed
	"Thomas County, GA"	"13275"	"< 1 year"	"1"	Suppressed	602	Suppressed
	"Tift County, GA"	"13277"	"< 1 year"	"1"	Suppressed	556	Suppressed
	"Toombs County, GA"	"13279"	"< 1 year"	"1"	Suppressed	389	Suppressed
	"Towns County, GA"	"13281"	"< 1 year"	"1"	Suppressed	83	Suppressed
	"Treutlen County, GA"	"13283"	"< 1 year"	"1"	Suppressed	77	Suppressed
	"Troup County, GA"	"13285"	"< 1 year"	"1"	Suppressed	887	Suppressed
	"Turner County, GA"	"13287"	"< 1 year"	"1"	Suppressed	117	Suppressed
	"Twiggs County, GA"	"13289"	"< 1 year"	"1"	Suppressed	86	Suppressed
	"Union County, GA"	"13291"	"< 1 year"	"1"	Suppressed	152	Suppressed
	"Upson County, GA"	"13293"	"< 1 year"	"1"	Suppressed	301	Suppressed
	"Walker County, GA"	"13295"	"< 1 year"	"1"	Suppressed	733	Suppressed
	"Walton County, GA"	"13297"	"< 1 year"	"1"	Suppressed	1052	Suppressed
	"Ware County, GA"	"13299"	"< 1 year"	"1"	Suppressed	451	Suppressed
	"Warren County, GA"	"13301"	"< 1 year"	"1"	Suppressed	40	Suppressed
	"Washington County, GA"	"13303"	"< 1 year"	"1"	Suppressed	255	Suppressed
	"Wayne County, GA"	"13305"	"< 1 year"	"1"	Suppressed	382	Suppressed
	"Webster County, GA"	"13307"	"< 1 year"	"1"	Suppressed	16	Suppressed
	"Wheeler County, GA"	"13309"	"< 1 year"	"1"	Suppressed	61	Suppressed
	"White County, GA"	"13311"	"< 1 year"	"1"	Suppressed	279	Suppressed
	"Whitfield County, GA"	"13313"	"< 1 year"	"1"	Suppressed	1383	Suppressed
	"Wilcox County, GA"	"13315"	"< 1 year"	"1"	Suppressed	113	Suppressed
	"Wilkes County, GA"	"13317"	"< 1 year"	"1"	Suppressed	100	Suppressed
	"Wilkinson County, GA"	"13319"	"< 1 year"	"1"	Suppressed	120	Suppressed
	"Worth County, GA"	"13321"	"< 1 year"	"1"	Suppressed	269	Suppressed
	"Hawaii County, HI"	"15001"	"< 1 year"	"1"	Suppressed	2432	Suppressed
	"Honolulu County, HI"	"15003"	"< 1 year"	"1"	66	13285	496.8
	"Kalawao County, HI"	"15005"	"< 1 year"	"1"	Suppressed	Suppressed	Suppressed
	"Kauai County, HI"	"15007"	"< 1 year"	"1"	Suppressed	897	Suppressed
	"Maui County, HI"	"15009"	"< 1 year"	"1"	Suppressed	2020	Suppressed
	"Ada County, ID"	"16001"	"< 1 year"	"1"	23	4994	460.6
	"Adams County, ID"	"16003"	"< 1 year"	"1"	Suppressed	24	Suppressed
	"Bannock County, ID"	"16005"	"< 1 year"	"1"	Suppressed	1268	Suppressed
	"Bear Lake County, ID"	"16007"	"< 1 year"	"1"	Suppressed	69	Suppressed
	"Benewah County, ID"	"16009"	"< 1 year"	"1"	Suppressed	104	Suppressed
	"Bingham County, ID"	"16011"	"< 1 year"	"1"	Suppressed	694	Suppressed
	"Blaine County, ID"	"16013"	"< 1 year"	"1"	Suppressed	220	Suppressed
	"Boise County, ID"	"16015"	"< 1 year"	"1"	Suppressed	42	Suppressed
	"Bonner County, ID"	"16017"	"< 1 year"	"1"	Suppressed	409	Suppressed
	"Bonneville County, ID"	"16019"	"< 1 year"	"1"	14	1802	776.9 (Unreliable)
	"Boundary County, ID"	"16021"	"< 1 year"	"1"	Suppressed	118	Suppressed
	"Butte County, ID"	"16023"	"< 1 year"	"1"	Suppressed	24	Suppressed
	"Camas County, ID"	"16025"	"< 1 year"	"1"	Suppressed	Suppressed	Suppressed
	"Canyon County, ID"	"16027"	"< 1 year"	"1"	20	3117	641.6
	"Caribou County, ID"	"16029"	"< 1 year"	"1"	Suppressed	89	Suppressed
	"Cassia County, ID"	"16031"	"< 1 year"	"1"	Suppressed	369	Suppressed
	"Clark County, ID"	"16033"	"< 1 year"	"1"	Suppressed	13	Suppressed
	"Clearwater County, ID"	"16035"	"< 1 year"	"1"	Suppressed	73	Suppressed
	"Custer County, ID"	"16037"	"< 1 year"	"1"	Suppressed	36	Suppressed
	"Elmore County, ID"	"16039"	"< 1 year"	"1"	Suppressed	498	Suppressed
	"Franklin County, ID"	"16041"	"< 1 year"	"1"	Suppressed	177	Suppressed
	"Fremont County, ID"	"16043"	"< 1 year"	"1"	Suppressed	173	Suppressed
	"Gem County, ID"	"16045"	"< 1 year"	"1"	Suppressed	183	Suppressed
	"Gooding County, ID"	"16047"	"< 1 year"	"1"	Suppressed	202	Suppressed
	"Idaho County, ID"	"16049"	"< 1 year"	"1"	Suppressed	151	Suppressed
	"Jefferson County, ID"	"16051"	"< 1 year"	"1"	Suppressed	471	Suppressed
	"Jerome County, ID"	"16053"	"< 1 year"	"1"	Suppressed	383	Suppressed
	"Kootenai County, ID"	"16055"	"< 1 year"	"1"	Suppressed	1784	Suppressed
	"Latah County, ID"	"16057"	"< 1 year"	"1"	Suppressed	429	Suppressed
	"Lemhi County, ID"	"16059"	"< 1 year"	"1"	Suppressed	65	Suppressed
	"Lewis County, ID"	"16061"	"< 1 year"	"1"	Suppressed	40	Suppressed
	"Lincoln County, ID"	"16063"	"< 1 year"	"1"	Suppressed	73	Suppressed
	"Madison County, ID"	"16065"	"< 1 year"	"1"	Suppressed	1115	Suppressed
	"Minidoka County, ID"	"16067"	"< 1 year"	"1"	Suppressed	329	Suppressed
	"Nez Perce County, ID"	"16069"	"< 1 year"	"1"	Suppressed	493	Suppressed
	"Oneida County, ID"	"16071"	"< 1 year"	"1"	Suppressed	45	Suppressed
	"Owyhee County, ID"	"16073"	"< 1 year"	"1"	Suppressed	128	Suppressed
	"Payette County, ID"	"16075"	"< 1 year"	"1"	Suppressed	300	Suppressed
	"Power County, ID"	"16077"	"< 1 year"	"1"	Suppressed	140	Suppressed
	"Shoshone County, ID"	"16079"	"< 1 year"	"1"	Suppressed	138	Suppressed
	"Teton County, ID"	"16081"	"< 1 year"	"1"	Suppressed	147	Suppressed
	"Twin Falls County, ID"	"16083"	"< 1 year"	"1"	Suppressed	1211	Suppressed
	"Valley County, ID"	"16085"	"< 1 year"	"1"	Suppressed	95	Suppressed
	"Washington County, ID"	"16087"	"< 1 year"	"1"	Suppressed	118	Suppressed
	"Adams County, IL"	"17001"	"< 1 year"	"1"	Suppressed	849	Suppressed
	"Alexander County, IL"	"17003"	"< 1 year"	"1"	Suppressed	107	Suppressed
	"Bond County, IL"	"17005"	"< 1 year"	"1"	Suppressed	144	Suppressed
	"Boone County, IL"	"17007"	"< 1 year"	"1"	Suppressed	577	Suppressed
	"Brown County, IL"	"17009"	"< 1 year"	"1"	Suppressed	53	Suppressed
	"Bureau County, IL"	"17011"	"< 1 year"	"1"	Suppressed	320	Suppressed
	"Calhoun County, IL"	"17013"	"< 1 year"	"1"	Suppressed	55	Suppressed
	"Carroll County, IL"	"17015"	"< 1 year"	"1"	Suppressed	126	Suppressed
	"Cass County, IL"	"17017"	"< 1 year"	"1"	Suppressed	153	Suppressed
	"Champaign County, IL"	"17019"	"< 1 year"	"1"	16	2426	659.5 (Unreliable)
	"Christian County, IL"	"17021"	"< 1 year"	"1"	Suppressed	319	Suppressed
	"Clark County, IL"	"17023"	"< 1 year"	"1"	Suppressed	199	Suppressed
	"Clay County, IL"	"17025"	"< 1 year"	"1"	Suppressed	141	Suppressed
	"Clinton County, IL"	"17027"	"< 1 year"	"1"	Suppressed	388	Suppressed
	"Coles County, IL"	"17029"	"< 1 year"	"1"	Suppressed	487	Suppressed
	"Cook County, IL"	"17031"	"< 1 year"	"1"	468	68735	680.9
	"Crawford County, IL"	"17033"	"< 1 year"	"1"	Suppressed	194	Suppressed
	"Cumberland County, IL"	"17035"	"< 1 year"	"1"	Suppressed	130	Suppressed
	"DeKalb County, IL"	"17037"	"< 1 year"	"1"	10	1161	861.3 (Unreliable)
	"De Witt County, IL"	"17039"	"< 1 year"	"1"	Suppressed	166	Suppressed
	"Douglas County, IL"	"17041"	"< 1 year"	"1"	Suppressed	252	Suppressed
	"DuPage County, IL"	"17043"	"< 1 year"	"1"	58	10604	547.0
	"Edgar County, IL"	"17045"	"< 1 year"	"1"	Suppressed	178	Suppressed
	"Edwards County, IL"	"17047"	"< 1 year"	"1"	Suppressed	82	Suppressed
	"Effingham County, IL"	"17049"	"< 1 year"	"1"	Suppressed	435	Suppressed
	"Fayette County, IL"	"17051"	"< 1 year"	"1"	Suppressed	247	Suppressed
	"Ford County, IL"	"17053"	"< 1 year"	"1"	Suppressed	155	Suppressed
	"Franklin County, IL"	"17055"	"< 1 year"	"1"	Suppressed	485	Suppressed
	"Fulton County, IL"	"17057"	"< 1 year"	"1"	Suppressed	329	Suppressed
	"Gallatin County, IL"	"17059"	"< 1 year"	"1"	Suppressed	51	Suppressed
	"Greene County, IL"	"17061"	"< 1 year"	"1"	Suppressed	143	Suppressed
	"Grundy County, IL"	"17063"	"< 1 year"	"1"	Suppressed	589	Suppressed
	"Hamilton County, IL"	"17065"	"< 1 year"	"1"	Suppressed	73	Suppressed
	"Hancock County, IL"	"17067"	"< 1 year"	"1"	Suppressed	191	Suppressed
	"Hardin County, IL"	"17069"	"< 1 year"	"1"	Suppressed	35	Suppressed
	"Henderson County, IL"	"17071"	"< 1 year"	"1"	Suppressed	72	Suppressed
	"Henry County, IL"	"17073"	"< 1 year"	"1"	Suppressed	504	Suppressed
	"Iroquois County, IL"	"17075"	"< 1 year"	"1"	Suppressed	298	Suppressed
	"Jackson County, IL"	"17077"	"< 1 year"	"1"	Suppressed	696	Suppressed
	"Jasper County, IL"	"17079"	"< 1 year"	"1"	Suppressed	110	Suppressed
	"Jefferson County, IL"	"17081"	"< 1 year"	"1"	Suppressed	484	Suppressed
	"Jersey County, IL"	"17083"	"< 1 year"	"1"	Suppressed	202	Suppressed
	"Jo Daviess County, IL"	"17085"	"< 1 year"	"1"	Suppressed	169	Suppressed
	"Johnson County, IL"	"17087"	"< 1 year"	"1"	Suppressed	109	Suppressed
