"Notes"	"State"	"State Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Arizona"	"04"	"Micropolitan (non-metro)"	"5"	"20-24 years"	"20-24"	35	14772	236.9
	"Arizona"	"04"	"Micropolitan (non-metro)"	"5"	"25-29 years"	"25-29"	32	13376	239.2
	"Arizona"	"04"	"Micropolitan (non-metro)"	"5"	"30-34 years"	"30-34"	23	12396	185.5
	"Arizona"	"04"	"Micropolitan (non-metro)"	"5"	"35-39 years"	"35-39"	46	13595	338.4
	"Arizona"	"04"	"Micropolitan (non-metro)"	"5"	"40-44 years"	"40-44"	53	14677	361.1
	"Arizona"	"04"	"Micropolitan (non-metro)"	"5"	"45-49 years"	"45-49"	62	16354	379.1
	"Arizona"	"04"	"Micropolitan (non-metro)"	"5"	"50-54 years"	"50-54"	106	16498	642.5
	"Arizona"	"04"	"Micropolitan (non-metro)"	"5"	"55-59 years"	"55-59"	118	15581	757.3
	"Arizona"	"04"	"Micropolitan (non-metro)"	"5"	"60-64 years "	"60-64"	149	13960	1067.3
	"Arizona"	"04"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	186	12020	1547.4
	"Arizona"	"04"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	244	9087	2685.2
	"Arizona"	"04"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	211	6777	3113.5
	"Arizona"	"04"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	262	4229	6195.3
	"Arizona"	"04"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	250	Not Applicable	Not Applicable
	"Arizona"	"04"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	165	Not Applicable	Not Applicable
	"Arizona"	"04"	"Micropolitan (non-metro)"	"5"	"95-99 years"	"95-99"	55	Not Applicable	Not Applicable
	"Arizona"	"04"	"Micropolitan (non-metro)"	"5"	"100+ years"	"100+"	11	Not Applicable	Not Applicable
	"Arizona"	"04"	"NonCore (non-metro)"	"6"	"< 1 year"	"1"	19	1434	Unreliable
	"Arizona"	"04"	"NonCore (non-metro)"	"6"	"15-19 years"	"15-19"	14	8684	Unreliable
	"Arizona"	"04"	"NonCore (non-metro)"	"6"	"20-24 years"	"20-24"	16	6016	Unreliable
	"Arizona"	"04"	"NonCore (non-metro)"	"6"	"25-29 years"	"25-29"	16	5114	Unreliable
	"Arizona"	"04"	"NonCore (non-metro)"	"6"	"30-34 years"	"30-34"	25	4948	505.3
	"Arizona"	"04"	"NonCore (non-metro)"	"6"	"35-39 years"	"35-39"	17	5111	Unreliable
	"Arizona"	"04"	"NonCore (non-metro)"	"6"	"40-44 years"	"40-44"	32	5957	537.2
	"Arizona"	"04"	"NonCore (non-metro)"	"6"	"45-49 years"	"45-49"	33	6650	496.2
	"Arizona"	"04"	"NonCore (non-metro)"	"6"	"50-54 years"	"50-54"	36	6570	547.9
	"Arizona"	"04"	"NonCore (non-metro)"	"6"	"55-59 years"	"55-59"	47	5970	787.3
	"Arizona"	"04"	"NonCore (non-metro)"	"6"	"60-64 years "	"60-64"	60	5476	1095.7
	"Arizona"	"04"	"NonCore (non-metro)"	"6"	"65-69 years"	"65-69"	77	5150	1495.1
	"Arizona"	"04"	"NonCore (non-metro)"	"6"	"70-74 years"	"70-74"	84	4370	1922.2
	"Arizona"	"04"	"NonCore (non-metro)"	"6"	"75-79 years"	"75-79"	90	3052	2948.9
	"Arizona"	"04"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	90	1565	5750.8
	"Arizona"	"04"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	75	Not Applicable	Not Applicable
	"Arizona"	"04"	"NonCore (non-metro)"	"6"	"90-94 years"	"90-94"	41	Not Applicable	Not Applicable
	"Arizona"	"04"	"NonCore (non-metro)"	"6"	"95-99 years"	"95-99"	18	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Large Fringe Metro"	"2"	"< 1 year"	"1"	21	886	2370.2
	"Arkansas"	"05"	"Large Fringe Metro"	"2"	"30-34 years"	"30-34"	12	3116	Unreliable
	"Arkansas"	"05"	"Large Fringe Metro"	"2"	"45-49 years"	"45-49"	22	3841	572.8
	"Arkansas"	"05"	"Large Fringe Metro"	"2"	"50-54 years"	"50-54"	36	3483	1033.6
	"Arkansas"	"05"	"Large Fringe Metro"	"2"	"55-59 years"	"55-59"	35	2913	1201.5
	"Arkansas"	"05"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	46	2279	2018.4
	"Arkansas"	"05"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	50	1838	2720.3
	"Arkansas"	"05"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	56	1214	4612.9
	"Arkansas"	"05"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	52	943	5514.3
	"Arkansas"	"05"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	60	754	7957.6
	"Arkansas"	"05"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	48	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	39	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Large Fringe Metro"	"2"	"95-99 years"	"95-99"	15	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Medium Metro"	"3"	"< 1 year"	"1"	127	19103	664.8
	"Arkansas"	"05"	"Medium Metro"	"3"	"1-4 years"	"1-4"	28	75273	37.2
	"Arkansas"	"05"	"Medium Metro"	"3"	"5-9 years"	"5-9"	11	91164	Unreliable
	"Arkansas"	"05"	"Medium Metro"	"3"	"10-14 years"	"10-14"	15	89179	Unreliable
	"Arkansas"	"05"	"Medium Metro"	"3"	"15-19 years"	"15-19"	81	89781	90.2
	"Arkansas"	"05"	"Medium Metro"	"3"	"20-24 years"	"20-24"	100	96144	104.0
	"Arkansas"	"05"	"Medium Metro"	"3"	"25-29 years"	"25-29"	133	98973	134.4
	"Arkansas"	"05"	"Medium Metro"	"3"	"30-34 years"	"30-34"	128	87402	146.4
	"Arkansas"	"05"	"Medium Metro"	"3"	"35-39 years"	"35-39"	162	89194	181.6
	"Arkansas"	"05"	"Medium Metro"	"3"	"40-44 years"	"40-44"	234	87207	268.3
	"Arkansas"	"05"	"Medium Metro"	"3"	"45-49 years"	"45-49"	380	91410	415.7
	"Arkansas"	"05"	"Medium Metro"	"3"	"50-54 years"	"50-54"	549	85868	639.4
	"Arkansas"	"05"	"Medium Metro"	"3"	"55-59 years"	"55-59"	636	75232	845.4
	"Arkansas"	"05"	"Medium Metro"	"3"	"60-64 years "	"60-64"	738	62518	1180.5
	"Arkansas"	"05"	"Medium Metro"	"3"	"65-69 years"	"65-69"	850	47834	1777.0
	"Arkansas"	"05"	"Medium Metro"	"3"	"70-74 years"	"70-74"	951	36204	2626.8
	"Arkansas"	"05"	"Medium Metro"	"3"	"75-79 years"	"75-79"	1180	28229	4180.1
	"Arkansas"	"05"	"Medium Metro"	"3"	"80-84 years"	"80-84"	1458	20533	7100.8
	"Arkansas"	"05"	"Medium Metro"	"3"	"85-89 years"	"85-89"	1443	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Medium Metro"	"3"	"90-94 years"	"90-94"	944	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Medium Metro"	"3"	"95-99 years"	"95-99"	356	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Medium Metro"	"3"	"100+ years"	"100+"	66	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Small Metro"	"4"	"< 1 year"	"1"	34	5021	677.2
	"Arkansas"	"05"	"Small Metro"	"4"	"15-19 years"	"15-19"	19	26628	Unreliable
	"Arkansas"	"05"	"Small Metro"	"4"	"20-24 years"	"20-24"	31	25448	121.8
	"Arkansas"	"05"	"Small Metro"	"4"	"25-29 years"	"25-29"	38	25512	148.9
	"Arkansas"	"05"	"Small Metro"	"4"	"30-34 years"	"30-34"	43	21726	197.9
	"Arkansas"	"05"	"Small Metro"	"4"	"35-39 years"	"35-39"	54	23346	231.3
	"Arkansas"	"05"	"Small Metro"	"4"	"40-44 years"	"40-44"	88	23846	369.0
	"Arkansas"	"05"	"Small Metro"	"4"	"45-49 years"	"45-49"	164	26106	628.2
	"Arkansas"	"05"	"Small Metro"	"4"	"50-54 years"	"50-54"	195	25532	763.7
	"Arkansas"	"05"	"Small Metro"	"4"	"55-59 years"	"55-59"	234	23768	984.5
	"Arkansas"	"05"	"Small Metro"	"4"	"60-64 years "	"60-64"	308	21151	1456.2
	"Arkansas"	"05"	"Small Metro"	"4"	"65-69 years"	"65-69"	368	17025	2161.5
	"Arkansas"	"05"	"Small Metro"	"4"	"70-74 years"	"70-74"	410	13490	3039.3
	"Arkansas"	"05"	"Small Metro"	"4"	"75-79 years"	"75-79"	503	10626	4733.7
	"Arkansas"	"05"	"Small Metro"	"4"	"80-84 years"	"80-84"	563	7924	7105.0
	"Arkansas"	"05"	"Small Metro"	"4"	"85-89 years"	"85-89"	553	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Small Metro"	"4"	"90-94 years"	"90-94"	368	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Small Metro"	"4"	"95-99 years"	"95-99"	128	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Small Metro"	"4"	"100+ years"	"100+"	32	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	"< 1 year"	"1"	61	7889	773.2
	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	"1-4 years"	"1-4"	18	30046	Unreliable
	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	"5-9 years"	"5-9"	17	36711	Unreliable
	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	"15-19 years"	"15-19"	39	42838	91.0
	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	"20-24 years"	"20-24"	63	39799	158.3
	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	"25-29 years"	"25-29"	62	35287	175.7
	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	"30-34 years"	"30-34"	64	31908	200.6
	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	"35-39 years"	"35-39"	91	34978	260.2
	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	"40-44 years"	"40-44"	135	36785	367.0
	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	"45-49 years"	"45-49"	214	40714	525.6
	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	"50-54 years"	"50-54"	309	39979	772.9
	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	"55-59 years"	"55-59"	387	36625	1056.7
	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	"60-64 years "	"60-64"	478	32751	1459.5
	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	605	26989	2241.7
	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	633	21425	2954.5
	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	785	17160	4574.6
	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	914	12425	7356.1
	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	842	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	614	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	"95-99 years"	"95-99"	243	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	"100+ years"	"100+"	48	Not Applicable	Not Applicable
	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	"< 1 year"	"1"	57	7885	722.9
	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	"1-4 years"	"1-4"	14	28736	Unreliable
	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	"15-19 years"	"15-19"	55	40754	135.0
	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	"20-24 years"	"20-24"	45	31472	143.0
	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	"25-29 years"	"25-29"	59	32473	181.7
	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	"30-34 years"	"30-34"	62	31116	199.3
	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	"35-39 years"	"35-39"	105	34632	303.2
	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	"40-44 years"	"40-44"	133	37688	352.9
	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	"45-49 years"	"45-49"	198	42351	467.5
	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	"50-54 years"	"50-54"	334	42478	786.3
	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	"55-59 years"	"55-59"	412	40289	1022.6
	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	"60-64 years "	"60-64"	544	37786	1439.7
	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	"65-69 years"	"65-69"	637	32716	1947.1
	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	"70-74 years"	"70-74"	758	25917	2924.7
	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	"75-79 years"	"75-79"	927	19716	4701.8
	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	1055	14552	7249.9
	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	1014	Not Applicable	Not Applicable
	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	"90-94 years"	"90-94"	685	Not Applicable	Not Applicable
	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	"95-99 years"	"95-99"	271	Not Applicable	Not Applicable
	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	"100+ years"	"100+"	73	Not Applicable	Not Applicable
	"California"	"06"	"Large Central Metro"	"1"	"< 1 year"	"1"	1696	329598	514.6
	"California"	"06"	"Large Central Metro"	"1"	"1-4 years"	"1-4"	254	1255667	20.2
	"California"	"06"	"Large Central Metro"	"1"	"5-9 years"	"5-9"	180	1493268	12.1
	"California"	"06"	"Large Central Metro"	"1"	"10-14 years"	"10-14"	224	1631998	13.7
	"California"	"06"	"Large Central Metro"	"1"	"15-19 years"	"15-19"	753	1740662	43.3
	"California"	"06"	"Large Central Metro"	"1"	"20-24 years"	"20-24"	1247	1711195	72.9
	"California"	"06"	"Large Central Metro"	"1"	"25-29 years"	"25-29"	1245	1820005	68.4
	"California"	"06"	"Large Central Metro"	"1"	"30-34 years"	"30-34"	1249	1660887	75.2
	"California"	"06"	"Large Central Metro"	"1"	"35-39 years"	"35-39"	1862	1758031	105.9
	"California"	"06"	"Large Central Metro"	"1"	"40-44 years"	"40-44"	2774	1711575	162.1
	"California"	"06"	"Large Central Metro"	"1"	"45-49 years"	"45-49"	4533	1707192	265.5
	"California"	"06"	"Large Central Metro"	"1"	"50-54 years"	"50-54"	6430	1552386	414.2
	"California"	"06"	"Large Central Metro"	"1"	"55-59 years"	"55-59"	7819	1294620	604.0
	"California"	"06"	"Large Central Metro"	"1"	"60-64 years "	"60-64"	8984	1016582	883.7
	"California"	"06"	"Large Central Metro"	"1"	"65-69 years"	"65-69"	9724	745271	1304.8
	"California"	"06"	"Large Central Metro"	"1"	"70-74 years"	"70-74"	11710	583603	2006.5
	"California"	"06"	"Large Central Metro"	"1"	"75-79 years"	"75-79"	15864	480953	3298.5
	"California"	"06"	"Large Central Metro"	"1"	"80-84 years"	"80-84"	21285	381353	5581.4
	"California"	"06"	"Large Central Metro"	"1"	"85-89 years"	"85-89"	22374	Not Applicable	Not Applicable
	"California"	"06"	"Large Central Metro"	"1"	"90-94 years"	"90-94"	15013	Not Applicable	Not Applicable
	"California"	"06"	"Large Central Metro"	"1"	"95-99 years"	"95-99"	6102	Not Applicable	Not Applicable
	"California"	"06"	"Large Central Metro"	"1"	"100+ years"	"100+"	1295	Not Applicable	Not Applicable
	"California"	"06"	"Large Central Metro"	"1"	"Not Stated"	"NS"	22	Not Applicable	Not Applicable
	"California"	"06"	"Large Fringe Metro"	"2"	"< 1 year"	"1"	340	67787	501.6
	"California"	"06"	"Large Fringe Metro"	"2"	"1-4 years"	"1-4"	60	268882	22.3
	"California"	"06"	"Large Fringe Metro"	"2"	"5-9 years"	"5-9"	31	330282	9.4
	"California"	"06"	"Large Fringe Metro"	"2"	"10-14 years"	"10-14"	34	358810	9.5
	"California"	"06"	"Large Fringe Metro"	"2"	"15-19 years"	"15-19"	171	370651	46.1
	"California"	"06"	"Large Fringe Metro"	"2"	"20-24 years"	"20-24"	279	320202	87.1
	"California"	"06"	"Large Fringe Metro"	"2"	"25-29 years"	"25-29"	247	312497	79.0
	"California"	"06"	"Large Fringe Metro"	"2"	"30-34 years"	"30-34"	267	299723	89.1
	"California"	"06"	"Large Fringe Metro"	"2"	"35-39 years"	"35-39"	342	333782	102.5
	"California"	"06"	"Large Fringe Metro"	"2"	"40-44 years"	"40-44"	567	347382	163.2
	"California"	"06"	"Large Fringe Metro"	"2"	"45-49 years"	"45-49"	953	363488	262.2
	"California"	"06"	"Large Fringe Metro"	"2"	"50-54 years"	"50-54"	1380	336467	410.1
	"California"	"06"	"Large Fringe Metro"	"2"	"55-59 years"	"55-59"	1843	286237	643.9
	"California"	"06"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	2040	226623	900.2
	"California"	"06"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	2286	162186	1409.5
	"California"	"06"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	2580	120058	2149.0
	"California"	"06"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	3287	96075	3421.3
	"California"	"06"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	4433	75037	5907.8
	"California"	"06"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	4573	Not Applicable	Not Applicable
	"California"	"06"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	3036	Not Applicable	Not Applicable
	"California"	"06"	"Large Fringe Metro"	"2"	"95-99 years"	"95-99"	1290	Not Applicable	Not Applicable
	"California"	"06"	"Large Fringe Metro"	"2"	"100+ years"	"100+"	251	Not Applicable	Not Applicable
	"California"	"06"	"Medium Metro"	"3"	"< 1 year"	"1"	632	105118	601.2
	"California"	"06"	"Medium Metro"	"3"	"1-4 years"	"1-4"	115	404882	28.4
	"California"	"06"	"Medium Metro"	"3"	"5-9 years"	"5-9"	43	476263	9.0
	"California"	"06"	"Medium Metro"	"3"	"10-14 years"	"10-14"	72	513233	14.0
	"California"	"06"	"Medium Metro"	"3"	"15-19 years"	"15-19"	290	561584	51.6
	"California"	"06"	"Medium Metro"	"3"	"20-24 years"	"20-24"	420	512775	81.9
	"California"	"06"	"Medium Metro"	"3"	"25-29 years"	"25-29"	416	468008	88.9
	"California"	"06"	"Medium Metro"	"3"	"30-34 years"	"30-34"	407	419938	96.9
	"California"	"06"	"Medium Metro"	"3"	"35-39 years"	"35-39"	524	436518	120.0
	"California"	"06"	"Medium Metro"	"3"	"40-44 years"	"40-44"	873	441736	197.6
	"California"	"06"	"Medium Metro"	"3"	"45-49 years"	"45-49"	1463	467350	313.0
	"California"	"06"	"Medium Metro"	"3"	"50-54 years"	"50-54"	2122	438441	484.0
	"California"	"06"	"Medium Metro"	"3"	"55-59 years"	"55-59"	2526	375317	673.0
	"California"	"06"	"Medium Metro"	"3"	"60-64 years "	"60-64"	2948	294913	999.6
	"California"	"06"	"Medium Metro"	"3"	"65-69 years"	"65-69"	3166	210520	1503.9
	"California"	"06"	"Medium Metro"	"3"	"70-74 years"	"70-74"	3660	159258	2298.2
	"California"	"06"	"Medium Metro"	"3"	"75-79 years"	"75-79"	4778	131303	3638.9
	"California"	"06"	"Medium Metro"	"3"	"80-84 years"	"80-84"	6344	105316	6023.8
	"California"	"06"	"Medium Metro"	"3"	"85-89 years"	"85-89"	6696	Not Applicable	Not Applicable
	"California"	"06"	"Medium Metro"	"3"	"90-94 years"	"90-94"	4493	Not Applicable	Not Applicable
	"California"	"06"	"Medium Metro"	"3"	"95-99 years"	"95-99"	1906	Not Applicable	Not Applicable
	"California"	"06"	"Medium Metro"	"3"	"100+ years"	"100+"	365	Not Applicable	Not Applicable
	"California"	"06"	"Small Metro"	"4"	"< 1 year"	"1"	89	17275	515.2
	"California"	"06"	"Small Metro"	"4"	"1-4 years"	"1-4"	17	66037	Unreliable
	"California"	"06"	"Small Metro"	"4"	"10-14 years"	"10-14"	13	84783	Unreliable
	"California"	"06"	"Small Metro"	"4"	"15-19 years"	"15-19"	47	92532	50.8
	"California"	"06"	"Small Metro"	"4"	"20-24 years"	"20-24"	89	91375	97.4
	"California"	"06"	"Small Metro"	"4"	"25-29 years"	"25-29"	87	80047	108.7
	"California"	"06"	"Small Metro"	"4"	"30-34 years"	"30-34"	77	72130	106.8
	"California"	"06"	"Small Metro"	"4"	"35-39 years"	"35-39"	106	73722	143.8
	"California"	"06"	"Small Metro"	"4"	"40-44 years"	"40-44"	176	75812	232.2
	"California"	"06"	"Small Metro"	"4"	"45-49 years"	"45-49"	285	81181	351.1
	"California"	"06"	"Small Metro"	"4"	"50-54 years"	"50-54"	424	78574	539.6
	"California"	"06"	"Small Metro"	"4"	"55-59 years"	"55-59"	562	69884	804.2
	"California"	"06"	"Small Metro"	"4"	"60-64 years "	"60-64"	589	57156	1030.5
	"California"	"06"	"Small Metro"	"4"	"65-69 years"	"65-69"	751	43293	1734.7
	"California"	"06"	"Small Metro"	"4"	"70-74 years"	"70-74"	819	33771	2425.2
	"California"	"06"	"Small Metro"	"4"	"75-79 years"	"75-79"	1046	27778	3765.6
	"California"	"06"	"Small Metro"	"4"	"80-84 years"	"80-84"	1389	21400	6490.7
	"California"	"06"	"Small Metro"	"4"	"85-89 years"	"85-89"	1410	Not Applicable	Not Applicable
	"California"	"06"	"Small Metro"	"4"	"90-94 years"	"90-94"	902	Not Applicable	Not Applicable
	"California"	"06"	"Small Metro"	"4"	"95-99 years"	"95-99"	349	Not Applicable	Not Applicable
	"California"	"06"	"Small Metro"	"4"	"100+ years"	"100+"	73	Not Applicable	Not Applicable
	"California"	"06"	"Micropolitan (non-metro)"	"5"	"< 1 year"	"1"	40	6513	614.2
	"California"	"06"	"Micropolitan (non-metro)"	"5"	"1-4 years"	"1-4"	15	24392	Unreliable
	"California"	"06"	"Micropolitan (non-metro)"	"5"	"15-19 years"	"15-19"	24	39093	61.4
	"California"	"06"	"Micropolitan (non-metro)"	"5"	"20-24 years"	"20-24"	46	36310	126.7
	"California"	"06"	"Micropolitan (non-metro)"	"5"	"25-29 years"	"25-29"	53	35140	150.8
	"California"	"06"	"Micropolitan (non-metro)"	"5"	"30-34 years"	"30-34"	57	31940	178.5
	"California"	"06"	"Micropolitan (non-metro)"	"5"	"35-39 years"	"35-39"	59	33586	175.7
	"California"	"06"	"Micropolitan (non-metro)"	"5"	"40-44 years"	"40-44"	90	34760	258.9
	"California"	"06"	"Micropolitan (non-metro)"	"5"	"45-49 years"	"45-49"	176	42160	417.5
	"California"	"06"	"Micropolitan (non-metro)"	"5"	"50-54 years"	"50-54"	242	45726	529.2
	"California"	"06"	"Micropolitan (non-metro)"	"5"	"55-59 years"	"55-59"	351	45076	778.7
	"California"	"06"	"Micropolitan (non-metro)"	"5"	"60-64 years "	"60-64"	410	38181	1073.8
	"California"	"06"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	447	27498	1625.6
	"California"	"06"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	499	19661	2538.0
	"California"	"06"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	578	16026	3606.6
	"California"	"06"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	781	12457	6269.6
	"California"	"06"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	852	Not Applicable	Not Applicable
	"California"	"06"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	579	Not Applicable	Not Applicable
	"California"	"06"	"Micropolitan (non-metro)"	"5"	"95-99 years"	"95-99"	220	Not Applicable	Not Applicable
	"California"	"06"	"Micropolitan (non-metro)"	"5"	"100+ years"	"100+"	36	Not Applicable	Not Applicable
	"California"	"06"	"NonCore (non-metro)"	"6"	"< 1 year"	"1"	17	3125	Unreliable
	"California"	"06"	"NonCore (non-metro)"	"6"	"15-19 years"	"15-19"	12	18708	Unreliable
	"California"	"06"	"NonCore (non-metro)"	"6"	"20-24 years"	"20-24"	15	13675	Unreliable
	"California"	"06"	"NonCore (non-metro)"	"6"	"25-29 years"	"25-29"	11	13796	Unreliable
	"California"	"06"	"NonCore (non-metro)"	"6"	"30-34 years"	"30-34"	22	12960	169.8
	"California"	"06"	"NonCore (non-metro)"	"6"	"35-39 years"	"35-39"	14	15032	Unreliable
	"California"	"06"	"NonCore (non-metro)"	"6"	"40-44 years"	"40-44"	39	16969	229.8
	"California"	"06"	"NonCore (non-metro)"	"6"	"45-49 years"	"45-49"	87	21686	401.2
	"California"	"06"	"NonCore (non-metro)"	"6"	"50-54 years"	"50-54"	116	23865	486.1
	"California"	"06"	"NonCore (non-metro)"	"6"	"55-59 years"	"55-59"	176	23505	748.8
	"California"	"06"	"NonCore (non-metro)"	"6"	"60-64 years "	"60-64"	202	20791	971.6
	"California"	"06"	"NonCore (non-metro)"	"6"	"65-69 years"	"65-69"	214	15838	1351.2
	"California"	"06"	"NonCore (non-metro)"	"6"	"70-74 years"	"70-74"	254	11787	2154.9
	"California"	"06"	"NonCore (non-metro)"	"6"	"75-79 years"	"75-79"	303	8895	3406.4
	"California"	"06"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	421	6516	6461.0
	"California"	"06"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	398	Not Applicable	Not Applicable
	"California"	"06"	"NonCore (non-metro)"	"6"	"90-94 years"	"90-94"	254	Not Applicable	Not Applicable
	"California"	"06"	"NonCore (non-metro)"	"6"	"95-99 years"	"95-99"	117	Not Applicable	Not Applicable
	"California"	"06"	"NonCore (non-metro)"	"6"	"100+ years"	"100+"	19	Not Applicable	Not Applicable
	"Colorado"	"08"	"Large Central Metro"	"1"	"< 1 year"	"1"	80	8334	959.9
	"Colorado"	"08"	"Large Central Metro"	"1"	"1-4 years"	"1-4"	13	34462	Unreliable
	"Colorado"	"08"	"Large Central Metro"	"1"	"15-19 years"	"15-19"	19	31887	Unreliable
	"Colorado"	"08"	"Large Central Metro"	"1"	"20-24 years"	"20-24"	32	45770	69.9
	"Colorado"	"08"	"Large Central Metro"	"1"	"25-29 years"	"25-29"	48	61177	78.5
	"Colorado"	"08"	"Large Central Metro"	"1"	"30-34 years"	"30-34"	63	53846	117.0
	"Colorado"	"08"	"Large Central Metro"	"1"	"35-39 years"	"35-39"	80	48259	165.8
	"Colorado"	"08"	"Large Central Metro"	"1"	"40-44 years"	"40-44"	98	38051	257.5
	"Colorado"	"08"	"Large Central Metro"	"1"	"45-49 years"	"45-49"	178	36532	487.2
	"Colorado"	"08"	"Large Central Metro"	"1"	"50-54 years"	"50-54"	233	35273	660.6
	"Colorado"	"08"	"Large Central Metro"	"1"	"55-59 years"	"55-59"	302	32588	926.7
	"Colorado"	"08"	"Large Central Metro"	"1"	"60-64 years "	"60-64"	297	25117	1182.5
	"Colorado"	"08"	"Large Central Metro"	"1"	"65-69 years"	"65-69"	276	17003	1623.2
	"Colorado"	"08"	"Large Central Metro"	"1"	"70-74 years"	"70-74"	318	12931	2459.2
